DateTime,Inflexible Load,RTP,Flexible Load 1,Flexible Load 2,GHI,T2m,PV Power,Wind Power
2015-01-01 00:00:00,230.77272727272728,0.06541,81.16,107.03636363636365,0.0,-2.46,0.0,132.0
2015-01-01 01:00:00,221.65454545454543,0.06492,79.76,103.1,0.0,-2.73,0.0,132.0
2015-01-01 02:00:00,206.6727272727273,0.06448,80.44,99.71818181818182,0.0,-2.92,0.0,132.0
2015-01-01 03:00:00,193.5090909090909,0.05932,79.08,96.82727272727271,0.0,-3.01,0.0,132.0
2015-01-01 04:00:00,184.21818181818185,0.05604,78.64,94.77272727272728,0.0,-2.93,0.0,132.0
2015-01-01 05:00:00,180.95454545454547,0.05363,78.56,93.62727272727273,0.0,-2.65,0.0,132.0
2015-01-01 06:00:00,181.9090909090909,0.05173,79.04,93.58181818181818,0.0,-2.72,0.0,132.0
2015-01-01 07:00:00,185.24545454545452,0.05143,80.52,94.93636363636364,0.0,-3.58,0.0,132.0
2015-01-01 08:00:00,182.6727272727273,0.0489799999999999,81.16,96.67272727272729,0.19944,-3.64,9.112356089481604,132.0
2015-01-01 09:00:00,187.6090909090909,0.0542,80.96,95.74545454545456,0.51975,-0.93,50.594971039593766,132.0
2015-01-01 10:00:00,202.27272727272728,0.05894,79.72,94.84545454545454,0.7416699999999999,3.85,108.42764697895214,132.0
2015-01-01 11:00:00,214.0636363636364,0.05986,79.16,95.84545454545454,0.86701,6.76,150.0,132.0
2015-01-01 12:00:00,219.3909090909091,0.06012,76.12,96.6818181818182,0.91014,8.32,150.0,132.0
2015-01-01 13:00:00,224.6636363636364,0.0620499999999999,73.96,96.57272727272728,0.88109,9.17,150.0,132.0
2015-01-01 14:00:00,224.29090909090908,0.06206,70.2,96.2909090909091,0.7429,9.43,127.374254659335,132.0
2015-01-01 15:00:00,213.8909090909091,0.05976,66.6,95.55454545454543,0.5448099999999999,9.18,79.50251651093534,132.0
2015-01-01 16:00:00,210.1636363636364,0.06118,64.8,95.48181818181818,0.27567,8.18,29.846998243812152,132.0
2015-01-01 17:00:00,214.6,0.0647399999999999,65.44,96.22727272727272,0.0,5.97,0.0,132.0
2015-01-01 18:00:00,240.42727272727276,0.07426,70.2,103.67272727272729,0.0,4.53,0.0,132.0
2015-01-01 19:00:00,254.72727272727272,0.07424,73.36,110.36363636363636,0.0,1.9,0.0,132.0
2015-01-01 20:00:00,263.76363636363635,0.07564,72.52,109.78181818181818,0.0,-0.14,0.0,132.0
2015-01-01 21:00:00,268.8272727272727,0.07392,71.24,108.35454545454546,0.0,-1.28,0.0,132.0
2015-01-01 22:00:00,263.91818181818184,0.07053,67.96,106.47272727272728,0.0,-1.93,0.0,132.0
2015-01-01 23:00:00,243.61818181818185,0.0641299999999999,66.72,103.60909090909092,0.0,-2.42,0.0,132.0
2015-01-02 00:00:00,246.0909090909091,0.06402,62.08,98.41818181818182,0.0,-2.73,0.0,132.0
2015-01-02 01:00:00,226.6818181818182,0.05846,58.92,93.67272727272729,0.0,-2.95,0.0,132.0
2015-01-02 02:00:00,211.03636363636363,0.0547,57.2,89.85454545454546,0.0,-3.06,0.0,132.0
2015-01-02 03:00:00,204.9090909090909,0.0549099999999999,56.24,87.45454545454545,0.0,-3.15,0.0,132.0
2015-01-02 04:00:00,200.87272727272727,0.05307,56.0,86.48181818181818,0.0,-3.24,0.0,132.0
2015-01-02 05:00:00,200.6,0.0542299999999999,55.72,86.66363636363636,0.0,-3.24,0.0,132.0
2015-01-02 06:00:00,202.5,0.05822,59.4,89.00909090909092,0.0,-3.28,0.0,132.0
2015-01-02 07:00:00,209.3181818181818,0.06755,60.88,94.05454545454543,0.0,-3.89,0.0,132.0
2015-01-02 08:00:00,215.4454545454545,0.07033,64.84,101.04545454545456,0.2155399999999999,-3.89,10.032983291424593,132.0
2015-01-02 09:00:00,234.85454545454544,0.07126,64.56,104.93636363636364,0.53032,-1.15,51.7894480002144,132.0
2015-01-02 10:00:00,253.88181818181815,0.07586,66.12,105.43636363636364,0.69951,4.03,99.19757268775936,132.0
2015-01-02 11:00:00,264.2909090909091,0.07365,66.44,106.00909090909092,0.8439099999999999,7.35,147.29539870734737,132.0
2015-01-02 12:00:00,264.2818181818182,0.0741899999999999,66.84,106.37272727272727,0.90341,9.09,150.0,132.0
2015-01-02 13:00:00,267.6272727272727,0.07151,65.6,105.7090909090909,0.7741399999999999,10.09,138.0090468159126,132.0
2015-01-02 14:00:00,265.8272727272727,0.07104,63.68,104.26363636363637,0.63242,10.65,103.2963417406134,132.0
2015-01-02 15:00:00,254.3,0.07124,63.08,104.04545454545456,0.30976,10.37,37.8915216531456,132.0
2015-01-02 16:00:00,248.3636363636364,0.07064,62.32,103.58181818181818,0.12584,8.89,11.7040851978336,132.0
2015-01-02 17:00:00,246.88181818181815,0.07285,63.24,104.34545454545454,0.0,7.16,0.0,132.0
2015-01-02 18:00:00,264.04545454545456,0.08255,66.64,111.00909090909092,0.0,5.26,0.0,132.0
2015-01-02 19:00:00,290.6090909090909,0.08333,67.68,116.4,0.0,2.56,0.0,132.0
2015-01-02 20:00:00,302.41818181818184,0.08323,67.0,115.14545454545454,0.0,0.78,0.0,132.0
2015-01-02 21:00:00,306.07272727272726,0.07906,65.92,113.05454545454543,0.0,-0.36,0.0,132.0
2015-01-02 22:00:00,294.7818181818182,0.0762,64.08,110.77272727272728,0.0,-0.86,0.0,132.0
2015-01-02 23:00:00,270.04545454545456,0.07175,62.08,107.48181818181818,0.0,-1.08,0.0,132.0
2015-01-03 00:00:00,232.4,0.0668199999999999,58.32,101.76363636363637,0.0,-1.14,0.0,132.0
2015-01-03 01:00:00,214.4,0.06335,56.12,95.63636363636364,0.0,-1.06,0.0,132.0
2015-01-03 02:00:00,201.76363636363635,0.05879,53.2,90.57272727272728,0.0,-0.8,0.0,132.0
2015-01-03 03:00:00,193.6,0.05744,56.24,87.47272727272727,0.0,-0.44,0.0,132.0
2015-01-03 04:00:00,192.22727272727272,0.05529,54.96,86.13636363636364,0.0,0.03,0.0,132.0
2015-01-03 05:00:00,193.78181818181815,0.05622,54.44,85.66363636363636,0.0,1.06,0.0,132.0
2015-01-03 06:00:00,197.03636363636363,0.05813,55.2,86.30909090909091,0.0,2.51,0.0,132.0
2015-01-03 07:00:00,201.15454545454543,0.06206,55.32,88.48181818181818,0.0,-1.98,0.0,132.0
2015-01-03 08:00:00,206.87272727272727,0.06736,59.4,92.13636363636364,0.21022,-1.7,11.7192893919654,132.0
2015-01-03 09:00:00,224.12727272727275,0.06921,60.0,94.83636363636364,0.52901,0.65,55.86112488304935,132.0
2015-01-03 10:00:00,240.4909090909091,0.07035,60.6,97.23636363636363,0.7552000000000001,4.75,114.72298420224004,132.0
2015-01-03 11:00:00,245.0818181818182,0.06877,62.76,100.12727272727273,0.86952,7.73,150.0,132.0
2015-01-03 12:00:00,242.87272727272727,0.0688199999999999,59.64,102.21818181818182,0.92796,9.32,150.0,132.0
2015-01-03 13:00:00,243.65454545454543,0.06823,58.88,102.26363636363637,0.89316,10.24,150.0,132.0
2015-01-03 14:00:00,240.14545454545456,0.06797,56.56,102.98181818181818,0.7603,10.69,136.29823442341498,132.0
2015-01-03 15:00:00,230.5636363636364,0.06276,56.52,101.8181818181818,0.56175,10.45,86.35723689009376,132.0
2015-01-03 16:00:00,225.1818181818182,0.06203,53.68,100.66363636363636,0.27268,9.23,30.7112404081944,132.0
2015-01-03 17:00:00,222.73636363636365,0.06669,55.6,100.3,0.0,7.03,0.0,132.0
2015-01-03 18:00:00,227.2,0.0715,58.12,104.7,0.0,6.33,0.0,132.0
2015-01-03 19:00:00,254.21818181818185,0.07214,57.2,109.17272727272729,0.0,5.52,0.0,132.0
2015-01-03 20:00:00,269.94545454545454,0.07245,56.0,109.1818181818182,0.0,3.62,0.0,132.0
2015-01-03 21:00:00,271.58181818181816,0.07286,54.84,107.63636363636364,0.0,1.57,0.0,132.0
2015-01-03 22:00:00,263.44545454545454,0.0701,53.72,105.89090909090908,0.0,0.26,0.0,132.0
2015-01-03 23:00:00,244.2090909090909,0.06762,50.76,102.74545454545456,0.0,-0.47,0.0,132.0
2015-01-04 00:00:00,229.5818181818182,0.05522,47.56,98.39090909090908,0.0,-1.0,0.0,132.0
2015-01-04 01:00:00,214.72727272727272,0.05054,44.12,92.88181818181818,0.0,-1.43,0.0,132.0
2015-01-04 02:00:00,205.5090909090909,0.04868,42.24,88.65454545454546,0.0,-1.71,0.0,132.0
2015-01-04 03:00:00,201.73636363636365,0.04802,42.36,85.30909090909091,0.0,-1.88,0.0,132.0
2015-01-04 04:00:00,199.35454545454544,0.04706,39.2,84.1,0.0,-2.02,0.0,132.0
2015-01-04 05:00:00,201.77272727272728,0.04679,40.84,83.60909090909091,0.0,-2.12,0.0,132.0
2015-01-04 06:00:00,218.5,0.04763,41.52,84.1,0.0,-2.16,0.0,132.0
2015-01-04 07:00:00,243.7,0.0474399999999999,40.64,85.49090909090908,0.0,-2.24,0.0,132.0
2015-01-04 08:00:00,257.41818181818184,0.05084,45.96,87.97272727272727,0.2254499999999999,-2.18,12.504353067933742,132.0
2015-01-04 09:00:00,271.55454545454546,0.05484,49.84,89.13636363636364,0.53628,0.53,56.8195149953304,132.0
2015-01-04 10:00:00,278.04545454545456,0.05995,52.24,91.61818181818182,0.75576,5.49,117.37687365466562,132.0
2015-01-04 11:00:00,279.7454545454545,0.05935,55.12,93.85454545454546,0.87685,8.82,150.0,132.0
2015-01-04 12:00:00,278.95454545454544,0.05703,56.44,96.88181818181818,0.92939,10.69,150.0,132.0
2015-01-04 13:00:00,276.6272727272727,0.05922,58.76,98.7090909090909,0.8799199999999999,11.9,150.0,132.0
2015-01-04 14:00:00,261.2818181818182,0.05856,59.28,100.2090909090909,0.75676,12.62,141.9060558872856,132.0
2015-01-04 15:00:00,256.8090909090909,0.05207,60.4,100.54545454545456,0.55917,12.74,91.54513689040212,132.0
2015-01-04 16:00:00,255.5,0.05215,62.44,101.08181818181818,0.2861499999999999,11.92,36.16701930015373,132.0
2015-01-04 17:00:00,253.7090909090909,0.06112,64.8,102.3,0.0,10.78,0.0,132.0
2015-01-04 18:00:00,250.7,0.07198,68.68,109.16363636363636,0.0,8.97,0.0,132.0
2015-01-04 19:00:00,249.25454545454545,0.07464,73.44,117.95454545454544,0.0,5.62,0.0,132.0
2015-01-04 20:00:00,260.03636363636366,0.0753799999999999,73.4,118.89090909090908,0.0,3.56,0.0,132.0
2015-01-04 21:00:00,275.8727272727273,0.0764899999999999,75.2,119.14545454545454,0.0,2.33,0.0,132.0
2015-01-04 22:00:00,256.27272727272725,0.0738299999999999,73.32,118.0909090909091,0.0,1.48,0.0,132.0
2015-01-04 23:00:00,238.8181818181818,0.06951,71.6,114.7909090909091,0.0,1.0,0.0,116.9381545275982
2015-01-05 00:00:00,227.9,0.07077,70.68,109.85454545454546,0.0,0.9,0.0,77.55690057728455
2015-01-05 01:00:00,212.63636363636363,0.06489,69.88,105.46363636363635,0.0,1.11,0.0,77.89394085463599
2015-01-05 02:00:00,199.8909090909091,0.06091,69.96,102.95454545454544,0.0,1.5,0.0,81.84504328891286
2015-01-05 03:00:00,192.5636363636364,0.05968,71.68,101.9,0.0,2.03,0.0,73.11679292482684
2015-01-05 04:00:00,188.8909090909091,0.05804,73.48,101.64545454545454,0.0,2.65,0.0,83.08681185760581
2015-01-05 05:00:00,184.62727272727275,0.05957,77.04,101.97272727272728,0.0,3.7,0.0,132.0
2015-01-05 06:00:00,184.1090909090909,0.06973,83.12,105.1818181818182,0.0,4.84,0.0,62.83982218650203
2015-01-05 07:00:00,181.4909090909091,0.07297,91.08,111.92727272727272,0.0,4.25,0.0,116.23305149249715
2015-01-05 08:00:00,189.05454545454543,0.07792,93.76,122.4090909090909,0.22618,4.21,19.068988320629398,132.0
2015-01-05 09:00:00,204.34545454545452,0.07959,92.76,127.36363636363636,0.53639,4.67,66.83138410221136,132.0
2015-01-05 10:00:00,216.6727272727273,0.08175,87.16,127.93636363636364,0.7491,6.17,118.020143811735,132.0
2015-01-05 11:00:00,222.0818181818182,0.0808199999999999,82.64,127.99090909090908,0.8784400000000001,8.07,150.0,132.0
2015-01-05 12:00:00,218.78181818181815,0.07914,78.76,128.48181818181817,0.93796,9.3,150.0,132.0
2015-01-05 13:00:00,215.48181818181817,0.07395,75.0,128.87272727272727,0.8814099999999999,10.08,150.0,132.0
2015-01-05 14:00:00,212.1818181818182,0.07193,71.92,128.38181818181818,0.75814,10.49,135.02694783703262,132.0
2015-01-05 15:00:00,208.88181818181815,0.0715,70.24,129.4,0.56239,10.4,86.37342665439134,132.0
2015-01-05 16:00:00,205.5818181818182,0.07185,70.48,128.97272727272727,0.29499,9.6,34.525880508169344,132.0
2015-01-05 17:00:00,202.28181818181815,0.08053,72.6,129.52727272727273,0.0,7.97,0.0,132.0
2015-01-05 18:00:00,198.98181818181817,0.0890799999999999,82.6,135.13636363636363,0.0,5.86,0.0,132.0
2015-01-05 19:00:00,200.43636363636364,0.09097,90.2,140.42727272727274,0.0,6.51,0.0,132.0
2015-01-05 20:00:00,207.8,0.08851,91.48,139.29090909090908,0.0,5.71,0.0,132.0
2015-01-05 21:00:00,232.76363636363635,0.08285,92.28,137.47272727272727,0.0,4.4,0.0,132.0
2015-01-05 22:00:00,230.73636363636365,0.08052,90.16,134.79090909090908,0.0,3.07,0.0,132.0
2015-01-05 23:00:00,216.5636363636364,0.07218,86.36,129.07272727272726,0.0,1.47,0.0,132.0
2015-01-06 00:00:00,215.55454545454543,0.07148,83.52,120.56363636363636,0.0,0.42,0.0,132.0
2015-01-06 01:00:00,203.21818181818185,0.06476,79.12,112.85454545454546,0.0,0.02,0.0,132.0
2015-01-06 02:00:00,195.87272727272727,0.0602199999999999,76.16,108.21818181818182,0.0,-0.25,0.0,132.0
2015-01-06 03:00:00,192.4636363636364,0.05714,72.32,105.43636363636364,0.0,-0.39,0.0,132.0
2015-01-06 04:00:00,191.29090909090908,0.0539399999999999,73.24,104.2909090909091,0.0,-0.59,0.0,132.0
2015-01-06 05:00:00,196.52727272727276,0.05343,72.92,104.47272727272728,0.0,-0.86,0.0,132.0
2015-01-06 06:00:00,213.02727272727276,0.05668,76.44,106.47272727272728,0.0,-1.17,0.0,132.0
2015-01-06 07:00:00,235.3181818181818,0.06349,84.32,112.91818181818182,0.0,-2.18,0.0,132.0
2015-01-06 08:00:00,258.6909090909091,0.06675,83.32,122.53636363636365,0.25548,-2.46,14.7931798900824,132.0
2015-01-06 09:00:00,270.07272727272726,0.07307,81.88,126.33636363636364,0.5243300000000001,0.2,54.00286911181216,132.0
2015-01-06 10:00:00,280.7909090909091,0.07895,78.48,125.99090909090908,0.7360599999999999,4.09,107.8937413694166,132.0
2015-01-06 11:00:00,285.53636363636366,0.0759099999999999,77.76,125.8,0.87815,6.31,150.0,132.0
2015-01-06 12:00:00,290.42727272727274,0.07312,75.76,126.13636363636364,0.93091,7.83,150.0,132.0
2015-01-06 13:00:00,291.6181818181818,0.06802,75.12,124.98181818181818,0.8909600000000001,8.83,150.0,132.0
2015-01-06 14:00:00,283.57272727272726,0.06667,73.52,124.66363636363636,0.7615700000000001,9.32,131.94997902805818,132.0
2015-01-06 15:00:00,277.6545454545454,0.06508,71.8,125.3181818181818,0.56543,9.25,84.12597628762815,132.0
2015-01-06 16:00:00,278.1,0.0660999999999999,71.96,125.3,0.2900299999999999,8.31,32.08451387777413,132.0
2015-01-06 17:00:00,279.9909090909091,0.072,74.32,126.54545454545456,0.0,6.64,0.0,132.0
2015-01-06 18:00:00,277.1,0.0785999999999999,80.16,133.12727272727273,0.0,5.15,0.0,132.0
2015-01-06 19:00:00,274.0636363636364,0.08118,84.64,139.51818181818183,0.0,2.66,0.0,132.0
2015-01-06 20:00:00,273.8181818181818,0.08165,84.12,139.06363636363636,0.0,0.5,0.0,132.0
2015-01-06 21:00:00,279.5181818181818,0.0786299999999999,84.52,137.26363636363635,0.0,-0.75,0.0,132.0
2015-01-06 22:00:00,272.5272727272727,0.0732,85.88,134.5818181818182,0.0,-1.48,0.0,132.0
2015-01-06 23:00:00,249.28181818181815,0.07246,84.48,130.0090909090909,0.0,-1.78,0.0,132.0
2015-01-07 00:00:00,277.43636363636364,0.06724,81.0,123.17272727272729,0.0,-1.87,0.0,132.0
2015-01-07 01:00:00,258.94545454545454,0.06417,76.44,116.65454545454546,0.0,-2.11,0.0,132.0
2015-01-07 02:00:00,245.6909090909091,0.0621199999999999,77.88,112.69090909090907,0.0,-2.46,0.0,132.0
2015-01-07 03:00:00,238.61818181818185,0.06211,78.64,110.11818181818182,0.0,-2.59,0.0,132.0
2015-01-07 04:00:00,234.8909090909091,0.06005,79.88,109.33636363636364,0.0,-2.67,0.0,132.0
2015-01-07 05:00:00,236.55454545454543,0.0624799999999999,82.0,109.14545454545454,0.0,-2.84,0.0,132.0
2015-01-07 06:00:00,245.38181818181815,0.07001,87.96,111.35454545454546,0.0,-2.98,0.0,132.0
2015-01-07 07:00:00,260.22727272727275,0.0752,94.8,116.96363636363635,0.0,-3.38,0.0,132.0
2015-01-07 08:00:00,281.95454545454544,0.0833,93.96,125.38181818181818,0.2120399999999999,-3.27,10.370229622869592,132.0
2015-01-07 09:00:00,302.5090909090909,0.09314,95.2,129.4909090909091,0.52965,-0.49,53.25336120270375,132.0
2015-01-07 10:00:00,311.1,0.10045,94.12,130.48181818181817,0.74395,3.77,108.70210867758377,132.0
2015-01-07 11:00:00,316.3272727272727,0.09517,95.2,131.98181818181817,0.8711,5.98,149.58865257313502,132.0
2015-01-07 12:00:00,323.04545454545456,0.08523,94.92,132.9090909090909,0.94071,7.35,150.0,132.0
2015-01-07 13:00:00,325.0181818181818,0.0815,95.16,133.11818181818182,0.8925,8.27,150.0,132.0
2015-01-07 14:00:00,323.6818181818182,0.07729,95.32,132.22727272727272,0.7581100000000001,8.75,129.08280162270137,132.0
2015-01-07 15:00:00,327.45454545454544,0.07661,95.56,132.1818181818182,0.5624,8.75,82.19983532256,132.0
2015-01-07 16:00:00,327.8727272727273,0.07715,97.48,131.3181818181818,0.29636,7.98,32.575780260597604,132.0
2015-01-07 17:00:00,329.04545454545456,0.07951,102.6,131.36363636363637,0.0,6.11,0.0,132.0
2015-01-07 18:00:00,324.9,0.0910499999999999,109.12,136.0818181818182,0.0,4.69,0.0,132.0
2015-01-07 19:00:00,319.8909090909091,0.09529,114.0,143.78181818181818,0.0,2.26,0.0,132.0
2015-01-07 20:00:00,313.3636363636364,0.09125,116.56,143.43636363636364,0.0,-0.11,0.0,132.0
2015-01-07 21:00:00,306.5090909090909,0.08708,115.88,141.61818181818182,0.0,-1.44,0.0,132.0
2015-01-07 22:00:00,297.2454545454545,0.07815,118.56,139.21818181818182,0.0,-2.17,0.0,132.0
2015-01-07 23:00:00,277.0636363636364,0.07507,116.88,134.76363636363635,0.0,-2.52,0.0,132.0
2015-01-08 00:00:00,243.52727272727276,0.07373,114.64,127.92727272727272,0.0,-2.71,0.0,132.0
2015-01-08 01:00:00,228.6,0.07099,114.24,121.41818181818182,0.0,-2.69,0.0,132.0
2015-01-08 02:00:00,217.1727272727273,0.0683,113.76,117.86363636363636,0.0,-2.56,0.0,132.0
2015-01-08 03:00:00,209.5090909090909,0.06422,115.36,115.72727272727272,0.0,-2.39,0.0,132.0
2015-01-08 04:00:00,205.33636363636364,0.06353,114.92,114.50909090909092,0.0,-2.35,0.0,132.0
2015-01-08 05:00:00,203.28181818181815,0.0667,117.44,114.45454545454544,0.0,-2.37,0.0,132.0
2015-01-08 06:00:00,205.0090909090909,0.06979,120.16,116.2909090909091,0.0,-2.42,0.0,132.0
2015-01-08 07:00:00,204.93636363636364,0.07557,126.64,120.84545454545454,0.0,-2.93,0.0,132.0
2015-01-08 08:00:00,218.5636363636364,0.08236,128.56,128.71818181818182,0.21022,-2.84,10.640860791965402,132.0
2015-01-08 09:00:00,235.74545454545452,0.08703,124.16,133.29090909090908,0.53031,-0.14,54.19807707299535,132.0
2015-01-08 10:00:00,251.4909090909091,0.09108,117.32,135.3909090909091,0.74373,4.15,109.92158472624617,132.0
2015-01-08 11:00:00,258.6181818181818,0.08929,114.44,137.3909090909091,0.86549,6.92,150.0,132.0
2015-01-08 12:00:00,262.55454545454546,0.08545,107.88,139.75454545454545,0.92646,8.45,150.0,132.0
2015-01-08 13:00:00,266.6272727272727,0.08033,103.04,139.98181818181817,0.8885700000000001,9.54,150.0,132.0
2015-01-08 14:00:00,263.8727272727273,0.07733,99.6,139.8272727272727,0.76732,10.12,136.2521195617944,132.0
2015-01-08 15:00:00,256.7,0.07703,96.0,140.1090909090909,0.5609400000000001,10.14,85.39423077057663,132.0
2015-01-08 16:00:00,253.34545454545452,0.07815,93.16,138.9181818181818,0.30598,9.39,35.9372736268374,132.0
2015-01-08 17:00:00,251.4,0.08048,95.0,137.6818181818182,0.0,6.98,0.0,132.0
2015-01-08 18:00:00,250.0636363636364,0.09087,98.8,140.66363636363636,0.0,5.02,0.0,132.0
2015-01-08 19:00:00,250.4,0.09411,101.6,145.0090909090909,0.0,2.52,0.0,132.0
2015-01-08 20:00:00,250.7090909090909,0.09026,102.32,143.4090909090909,0.0,1.07,0.0,132.0
2015-01-08 21:00:00,256.5636363636364,0.08466,99.88,140.85454545454544,0.0,-0.34,0.0,132.0
2015-01-08 22:00:00,256.55454545454546,0.07705,99.24,137.27272727272728,0.0,-1.15,0.0,132.0
2015-01-08 23:00:00,240.3272727272727,0.07314,96.08,131.54545454545453,0.0,-1.39,0.0,132.0
2015-01-09 00:00:00,249.8636363636364,0.0677,91.36,124.24545454545456,0.0,-1.64,0.0,132.0
2015-01-09 01:00:00,234.0909090909091,0.06105,88.24,117.0909090909091,0.0,-1.71,0.0,132.0
2015-01-09 02:00:00,225.0909090909091,0.0596099999999999,88.36,113.6818181818182,0.0,-1.92,0.0,132.0
2015-01-09 03:00:00,219.8909090909091,0.05865,87.0,111.33636363636364,0.0,-2.01,0.0,132.0
2015-01-09 04:00:00,216.72727272727272,0.0584,87.84,109.62727272727273,0.0,-1.99,0.0,132.0
2015-01-09 05:00:00,218.45454545454547,0.05977,87.88,109.3181818181818,0.0,-1.77,0.0,132.0
2015-01-09 06:00:00,236.04545454545453,0.06838,90.28,111.17272727272729,0.0,-1.5,0.0,132.0
2015-01-09 07:00:00,256.96363636363634,0.0755,96.48,116.49090909090908,0.0,-1.91,0.0,132.0
2015-01-09 08:00:00,272.55454545454546,0.08167,94.8,125.57272727272728,0.2145,-1.59,12.177166233375,132.0
2015-01-09 09:00:00,290.2909090909091,0.0858,89.88,129.98181818181817,0.5416599999999999,1.09,59.11351767880859,132.0
2015-01-09 10:00:00,302.95454545454544,0.092,88.52,130.1090909090909,0.7433200000000001,5.69,114.97465066963444,132.0
2015-01-09 11:00:00,310.4,0.0896599999999999,86.16,130.74545454545455,0.87409,8.75,150.0,132.0
2015-01-09 12:00:00,318.54545454545456,0.0855,83.04,131.38181818181818,0.92957,10.43,150.0,132.0
2015-01-09 13:00:00,322.94545454545454,0.08122,80.24,131.5818181818182,0.88982,11.47,150.0,132.0
2015-01-09 14:00:00,314.3545454545455,0.07708,77.28,131.37272727272727,0.7702,12.15,144.07255967574002,132.0
2015-01-09 15:00:00,307.2,0.07733,75.96,131.4090909090909,0.57501,12.33,94.19957252506936,132.0
2015-01-09 16:00:00,306.9818181818182,0.08009,76.08,130.5818181818182,0.30618,11.77,39.247495253429406,132.0
2015-01-09 17:00:00,306.3272727272727,0.08164,77.52,130.52727272727273,0.0,10.55,0.0,132.0
2015-01-09 18:00:00,301.4,0.08851,84.84,134.52727272727273,0.0,9.04,0.0,132.0
2015-01-09 19:00:00,294.90909090909093,0.089,92.4,140.9909090909091,0.0,5.4,0.0,132.0
2015-01-09 20:00:00,294.4,0.0871099999999999,93.68,140.92727272727274,0.0,2.06,0.0,122.57139153374663
2015-01-09 21:00:00,308.8727272727273,0.08213,94.76,139.23636363636365,0.0,0.67,0.0,132.0
2015-01-09 22:00:00,285.6363636363636,0.07839,98.24,136.34545454545454,0.0,0.03,0.0,119.3863519520644
2015-01-09 23:00:00,262.04545454545456,0.07217,98.68,132.66363636363636,0.0,-0.24,0.0,132.0
2015-01-10 00:00:00,226.35454545454544,0.0617999999999999,97.36,125.60909090909092,0.0,-0.28,0.0,132.0
2015-01-10 01:00:00,213.6818181818182,0.05946,97.4,119.38181818181818,0.0,0.05,0.0,132.0
2015-01-10 02:00:00,205.35454545454544,0.05597,98.6,115.13636363636364,0.0,0.69,0.0,132.0
2015-01-10 03:00:00,201.6090909090909,0.05503,100.16,111.95454545454544,0.0,1.06,0.0,132.0
2015-01-10 04:00:00,200.22727272727272,0.05453,103.12,110.4090909090909,0.0,1.39,0.0,132.0
2015-01-10 05:00:00,203.87272727272727,0.0554399999999999,105.28,110.0909090909091,0.0,1.88,0.0,40.78865337461493
2015-01-10 06:00:00,221.4636363636364,0.05722,106.64,110.76363636363637,0.0,1.9,0.0,17.72620713390859
2015-01-10 07:00:00,253.54545454545453,0.06384,112.4,113.10909090909092,0.0,-2.2,0.0,112.65900564763146
2015-01-10 08:00:00,266.6818181818182,0.0714,112.92,116.95454545454544,0.21841,-2.23,11.875321322887352,132.0
2015-01-10 09:00:00,272.2818181818182,0.07451,112.96,118.69090909090907,0.52355,0.5,54.579017848083744,132.0
2015-01-10 10:00:00,276.8363636363636,0.07705,107.2,119.77272727272728,0.7444400000000001,5.28,113.87711271458164,132.0
2015-01-10 11:00:00,280.5090909090909,0.07549,97.96,120.45454545454544,0.88344,8.47,150.0,132.0
2015-01-10 12:00:00,285.9,0.07423,92.28,120.2090909090909,0.93039,10.15,150.0,132.0
2015-01-10 13:00:00,283.8,0.074,85.56,119.1818181818182,0.88554,11.15,150.0,132.0
2015-01-10 14:00:00,276.8909090909091,0.07286,80.64,116.78181818181818,0.7729,11.67,143.165237878335,132.0
2015-01-10 15:00:00,271.23636363636365,0.06968,75.36,114.6818181818182,0.5716,11.63,91.60027446936002,132.0
2015-01-10 16:00:00,270.73636363636365,0.06836,70.4,116.5,0.31337,10.51,38.66990409516014,132.0
2015-01-10 17:00:00,272.08181818181816,0.07177,72.6,118.11818181818182,0.0,8.5,0.0,132.0
2015-01-10 18:00:00,269.43636363636364,0.07755,78.76,122.77272727272728,0.0,5.94,0.0,132.0
2015-01-10 19:00:00,272.27272727272725,0.07867,85.08,126.58181818181818,0.0,6.31,0.0,132.0
2015-01-10 20:00:00,293.1272727272727,0.0784599999999999,91.76,125.45454545454544,0.0,4.18,0.0,132.0
2015-01-10 21:00:00,290.0,0.0780999999999999,92.04,123.34545454545454,0.0,1.98,0.0,132.0
2015-01-10 22:00:00,260.8181818181818,0.07098,94.08,120.6,0.0,0.11,0.0,119.49149555632027
2015-01-10 23:00:00,238.35454545454544,0.06214,93.04,117.1818181818182,0.0,-0.66,0.0,110.84838565612972
2015-01-11 00:00:00,204.1818181818182,0.06035,92.64,111.54545454545456,0.0,-1.11,0.0,103.907057977498
2015-01-11 01:00:00,191.2090909090909,0.0549799999999999,91.6,105.76363636363637,0.0,-1.66,0.0,108.18756146291464
2015-01-11 02:00:00,181.6090909090909,0.05336,90.32,101.53636363636365,0.0,-2.07,0.0,80.43704123942426
2015-01-11 03:00:00,176.26363636363635,0.05262,88.8,98.92727272727272,0.0,-2.16,0.0,85.75641193562858
2015-01-11 04:00:00,173.87272727272727,0.04917,89.56,97.44545454545457,0.0,-2.36,0.0,108.49868655147662
2015-01-11 05:00:00,174.53636363636363,0.04797,88.12,96.12727272727273,0.0,-2.55,0.0,72.76454701694281
2015-01-11 06:00:00,176.4,0.0491,87.28,96.26363636363637,0.0,-2.51,0.0,49.277422286102336
